"Player","ID","Team","Opponent","Round","Kicks","Marks","Hand Balls","Disp","Goals","Behinds","Hit Outs","Tackles","Rebounds","Inside 50","Clearances","Clangers","Frees For","Frees Against","Brownlow","Contested Possessions","Uncontested Possessions","Contested Marks","Marks Inside 50","One Percenters","Bounces","Goal Assists","% Time Played"
"Connor Budarick",12769,"GC","PA","1",3,0,5,8,0,0,0,3,3,1,0,0,1,0,0,3,5,0,0,1,0,0,86
"Sam Collins",12444,"GC","PA","1",11,6,4,15,0,0,0,0,4,0,0,3,2,1,0,9,4,3,0,4,0,0,96
"Sam Day",11947,"GC","PA","1",1,0,6,7,0,1,10,1,0,0,0,2,0,0,0,4,3,0,0,0,0,0,82
"Brandon Ellis",12034,"GC","PA","1",15,3,6,21,0,0,0,2,3,1,1,4,1,2,0,8,11,1,0,1,0,0,92
"Brayden Fiorini",12481,"GC","PA","1",14,4,5,19,0,0,0,4,6,1,0,3,0,0,0,1,16,0,0,0,0,0,82
"Caleb Graham",12754,"GC","PA","1",4,3,1,5,0,0,0,0,2,0,0,4,1,4,0,1,4,0,0,16,0,0,95
"Hugh Greenwood",12533,"GC","PA","1",9,1,9,18,0,0,0,3,1,1,3,1,0,1,0,13,7,0,0,2,0,2,79
"Nick Holman",12307,"GC","PA","1",3,0,5,8,0,0,0,1,0,0,0,1,0,0,0,5,4,0,0,0,0,0,80
"Jesse Joyce",12449,"GC","PA","1",9,3,5,14,0,0,0,1,4,3,0,1,0,0,0,5,8,0,0,0,0,0,74
"Ben King",12728,"GC","PA","1",5,2,2,7,1,0,0,1,0,2,1,2,3,1,0,6,1,1,2,1,0,0,87
"Sean Lemmens",12234,"GC","PA","1",6,1,3,9,1,0,0,3,0,4,0,2,0,0,0,2,7,1,0,0,0,0,70
"Jack Lukosius",12704,"GC","PA","1",12,3,2,14,0,0,0,2,8,1,0,2,1,1,0,3,4,1,0,3,0,0,83
"Darcy Macpherson",12438,"GC","PA","1",7,2,5,12,0,0,0,2,1,0,2,0,0,0,0,4,9,0,0,1,0,0,87
"Touk Miller",12331,"GC","PA","1",11,5,11,22,0,0,0,4,4,2,2,2,1,1,0,8,15,0,0,0,0,1,82
"Matt Rowell",12768,"GC","PA","1",6,1,13,19,0,0,0,4,2,2,4,3,1,0,0,11,8,0,0,1,0,0,78
"David Swallow",11919,"GC","PA","1",13,5,4,17,1,0,0,2,1,3,3,2,0,1,0,8,10,1,0,2,0,0,80
"Lachie Weller",12385,"GC","PA","1",11,6,6,17,0,0,0,2,4,3,2,4,1,2,0,4,14,0,0,1,0,0,84
"Jarrod Witts",12177,"GC","PA","1",2,0,3,5,0,0,24,1,0,1,2,1,0,1,0,2,2,0,0,2,0,0,73
"Jeremy Cameron",12017,"GW","GE","1",5,5,2,7,3,0,0,1,0,0,0,3,0,2,0,2,5,1,3,0,0,0,91
"Stephen Coniglio",12028,"GW","GE","1",12,2,7,19,2,0,0,1,1,3,6,0,2,0,0,8,10,0,1,1,0,0,89
"Aidan Corr",12181,"GW","GE","1",6,3,3,9,0,0,0,1,2,1,0,0,0,0,0,1,9,0,0,3,0,0,82
"Isaac Cumming",12629,"GW","GE","1",5,1,3,8,0,0,0,3,1,1,0,0,0,0,0,4,1,1,0,0,0,1,83
"Brent Daniels",12656,"GW","GE","1",5,1,4,9,0,0,0,2,0,4,2,1,1,0,0,7,3,0,0,3,1,1,81
"Phil Davis",11825,"GW","GE","1",5,3,1,6,0,0,0,0,1,0,0,4,1,1,0,2,5,0,0,5,0,0,89
"Matt de Boer",11746,"GW","GE","1",8,1,6,14,0,0,0,5,0,2,5,3,5,3,1,5,9,0,0,0,0,0,83
"Jeremy Finlayson",12553,"GW","GE","1",7,1,0,7,1,0,4,2,2,2,2,2,1,1,0,3,3,0,0,1,0,1,83
"Tom Green",12770,"GW","GE","1",3,1,3,6,0,0,0,2,0,0,2,1,1,0,0,4,3,0,0,1,0,1,68
"Toby Greene",12025,"GW","GE","1",12,6,4,16,4,1,0,0,1,2,1,3,0,2,3,3,11,0,4,1,0,2,90
"Nick Haynes",12091,"GW","GE","1",17,9,3,20,0,0,0,0,9,1,1,4,1,0,0,8,12,2,0,2,0,1,87
"Harry Himmelberg",12462,"GW","GE","1",4,2,3,7,0,0,0,0,0,3,1,2,1,1,0,5,2,1,1,2,0,1,92
"Jacob Hopper",12440,"GW","GE","1",10,7,12,22,0,0,0,3,1,5,4,2,2,0,0,11,10,0,1,1,0,1,85
"Sam Jacobs",11708,"GW","GE","1",7,1,3,10,0,0,28,5,0,4,5,0,2,0,0,7,5,0,0,3,0,1,82
"Josh Kelly",12255,"GW","GE","1",10,2,8,18,0,1,0,6,0,2,1,2,3,1,0,7,10,0,1,0,0,0,91
"Adam Kennedy",12031,"GW","GE","1",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15
"Zac Langdon",12599,"GW","GE","1",6,2,4,10,1,0,0,2,0,0,0,0,2,0,0,5,5,0,1,2,0,0,74
"Daniel Lloyd",12532,"GW","GE","1",12,5,1,13,2,0,0,2,1,3,0,2,1,1,0,4,9,1,3,1,0,2,83
"Harry Perryman",12536,"GW","GE","1",10,2,10,20,4,0,0,2,3,3,2,3,1,1,2,5,14,1,1,3,0,0,93
"Heath Shaw",4132,"GW","GE","1",10,7,1,11,0,0,0,3,1,1,0,4,0,1,0,2,9,1,0,2,0,0,82
"Sam Taylor",12644,"GW","GE","1",0,1,4,4,0,0,0,1,2,0,0,1,0,1,0,3,1,1,0,2,0,0,82
"Lachie Whitfield",12143,"GW","GE","1",12,2,9,21,0,0,0,2,6,2,1,0,0,0,0,3,14,0,1,2,0,1,95
"Gary Ablett",1105,"GE","GW","1",16,4,8,24,1,2,0,1,1,4,2,6,1,0,0,10,12,0,2,1,0,1,88
"Tom Atkins",12690,"GE","GW","1",4,2,3,7,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,1,0,1,83
"Mark Blicavs",12153,"GE","GW","1",5,2,4,9,0,0,0,2,3,0,0,1,4,1,0,8,4,0,0,2,0,0,94
"Jordan Clark",12688,"GE","GW","1",10,4,3,13,0,1,0,1,0,1,0,2,1,1,0,2,10,0,0,1,0,0,83
"Luke Dahlhaus",11974,"GE","GW","1",6,6,10,16,1,0,0,1,1,2,1,2,0,1,0,7,10,0,1,1,0,0,79
"Patrick Dangerfield",11700,"GE","GW","1",8,1,8,16,1,0,0,1,0,3,6,5,2,5,0,10,6,0,0,1,0,1,86
"Mitch Duncan",11798,"GE","GW","1",16,6,5,21,3,0,0,0,2,5,2,4,1,2,0,2,18,0,1,1,2,0,72
"Darcy Fort",12724,"GE","GW","1",8,2,0,8,0,0,24,0,1,1,3,4,0,3,0,6,2,2,0,6,0,0,83
"Cameron Guthrie",11884,"GE","GW","1",6,5,5,11,0,0,0,3,1,1,1,3,1,2,0,6,6,0,0,0,0,1,67
"Zach Guthrie",12551,"GE","GW","1",4,0,3,7,0,0,0,1,0,0,0,1,0,0,0,1,6,0,0,0,0,0,76
"Tom Hawkins",11548,"GE","GW","1",8,6,3,11,2,2,1,3,0,1,1,1,1,0,0,5,5,1,3,2,0,1,90
"Jack Henry",12607,"GE","GW","1",8,6,3,11,0,0,0,1,1,1,0,1,0,1,0,4,8,0,0,1,0,0,90
"Sam Menegola",12464,"GE","GW","1",4,5,8,12,0,0,0,2,0,2,1,5,1,2,0,1,11,0,0,0,1,1,80
"Gryan Miers",12689,"GE","GW","1",5,3,3,8,1,0,0,2,1,1,0,0,0,0,0,1,7,0,0,1,0,0,91
"Quinton Narkle",12651,"GE","GW","1",3,1,9,12,0,0,0,5,1,1,2,3,0,2,0,6,7,0,0,1,0,1,65
"Mark OConnor",12531,"GE","GW","1",11,4,1,12,1,0,0,1,1,1,0,0,1,0,0,3,9,0,1,2,0,0,90
"Esava Ratugolea",12597,"GE","GW","1",2,1,4,6,0,1,3,1,0,1,1,2,1,1,0,6,0,1,0,1,0,2,72
"Gary Rohan",11842,"GE","GW","1",8,5,0,8,1,1,0,0,0,5,1,4,0,1,0,3,6,0,1,2,0,1,86
"Joel Selwood",11538,"GE","GW","1",10,5,6,16,0,0,0,2,0,3,5,4,0,1,0,5,11,0,0,0,0,0,78
"Tom Stewart",12505,"GE","GW","1",12,6,6,18,0,0,0,0,5,1,2,2,0,1,0,8,7,2,0,3,0,0,79
"Harry Taylor",11643,"GE","GW","1",8,5,4,12,0,0,0,1,0,1,2,1,1,0,0,7,6,2,0,4,0,1,79
"Zach Tuohy",11973,"GE","GW","1",14,4,2,16,0,0,0,1,3,5,0,5,0,0,0,2,13,0,0,3,0,0,88
"Paul Ahern",12642,"NM","SK","1",3,1,1,4,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,2,0,0,48
"Jed Anderson",12154,"NM","SK","1",8,2,8,16,0,1,0,2,2,3,1,5,0,2,0,9,7,0,1,1,0,2,74
"Shaun Atley",11902,"NM","SK","1",7,2,8,15,0,0,0,2,0,4,1,1,0,1,0,7,9,0,0,0,0,1,88
"Ben Brown",12289,"NM","SK","1",5,3,4,9,1,1,0,3,0,1,0,1,2,0,0,5,5,0,2,0,0,1,96
"Ben Cunnington",11835,"NM","SK","1",12,4,13,25,2,0,1,7,2,3,6,3,2,0,3,16,10,2,2,1,0,0,87
"Trent Dumont",12343,"NM","SK","1",11,6,8,19,0,1,0,0,2,3,2,3,0,2,0,9,11,0,0,1,0,1,95
"Todd Goldstein",11686,"NM","SK","1",7,2,7,14,1,0,27,0,4,0,7,2,3,0,0,9,4,1,1,3,0,0,98
"Aaron Hall",12041,"NM","SK","1",5,1,4,9,1,0,0,3,0,2,1,2,1,1,0,3,6,0,1,0,0,0,82
"Shaun Higgins",4180,"NM","SK","1",11,2,10,21,0,0,0,5,1,4,4,3,0,2,0,6,16,0,0,1,0,0,89
"Nick Larkey",12563,"NM","SK","1",4,2,3,7,1,1,0,1,0,0,0,1,1,1,0,2,5,0,1,5,0,0,97
"Jamie Macmillan",11862,"NM","SK","1",10,1,5,15,0,0,0,1,3,2,1,1,5,0,0,5,9,0,0,6,0,0,93
"Luke McDonald",12246,"NM","SK","1",4,2,6,10,0,0,0,3,1,1,0,1,0,1,0,4,5,0,0,3,0,0,93
"Tom Murphy",12643,"NM","SK","1",3,0,4,7,0,0,0,2,2,2,0,2,0,0,0,4,4,0,0,0,0,0,80
"Jasper Pittard",11885,"NM","SK","1",8,3,1,9,0,0,0,2,1,2,0,3,1,0,0,2,5,0,0,3,0,0,97
"Jared Polec",11927,"NM","SK","1",18,4,7,25,0,1,0,1,4,8,2,3,1,0,0,8,17,0,0,2,0,0,91
"Jy Simpkin",12502,"NM","SK","1",15,3,8,23,1,0,0,3,3,3,4,2,0,0,2,10,12,0,0,1,1,0,83
"Robbie Tarrant",11859,"NM","SK","1",6,5,6,12,0,0,0,1,3,1,0,4,0,3,0,4,7,1,0,6,0,0,97
"Curtis Taylor",12722,"NM","SK","1",8,3,2,10,1,0,0,2,0,1,0,3,2,2,0,7,4,1,2,0,0,1,81
"Tarryn Thomas",12707,"NM","SK","1",3,2,6,9,0,0,0,7,1,1,0,1,0,0,0,5,4,0,1,1,0,1,79
"Josh Walker",12109,"NM","SK","1",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,15
"Jack Ziebell",11724,"NM","SK","1",4,2,2,6,0,1,0,1,0,2,0,4,1,2,0,4,2,0,1,0,0,1,47
"Cameron Zurhaar",12557,"NM","SK","1",3,1,5,8,0,1,0,5,0,1,1,1,1,0,0,7,1,1,0,2,0,0,89
"Jack Billings",12249,"SK","NM","1",9,2,9,18,2,0,0,6,0,3,1,1,0,0,0,4,13,0,1,1,0,0,90
"Dan Butler",12490,"SK","NM","1",5,2,4,9,0,1,0,8,0,2,1,1,0,1,0,3,6,0,2,0,0,0,90
"Hunter Clark",12591,"SK","NM","1",10,0,8,18,0,0,0,3,4,1,3,5,0,2,0,7,9,0,0,2,0,1,81
"Luke Dunstan",12247,"SK","NM","1",13,3,8,21,0,0,0,9,0,6,2,1,0,0,1,5,14,0,1,1,0,1,81
"Jarryn Geary",11630,"SK","NM","1",4,1,11,15,0,0,0,3,3,0,0,1,0,0,0,6,9,0,0,4,1,0,86
"Jade Gresham",12415,"SK","NM","1",7,2,5,12,0,1,0,0,1,1,1,5,1,2,0,5,5,0,0,1,0,0,42
"Dan Hannebery",11783,"SK","NM","1",11,3,11,22,0,1,0,4,2,5,3,4,0,1,0,5,17,0,1,0,0,1,81
"Bradley Hill",12060,"SK","NM","1",9,1,3,12,0,0,0,1,2,5,1,1,1,1,0,4,8,0,0,1,0,1,84
"Dougal Howard",12420,"SK","NM","1",4,2,1,5,0,0,0,3,3,0,0,2,0,1,0,3,4,0,0,9,0,0,96
"Zak Jones",12288,"SK","NM","1",12,6,10,22,0,3,0,5,1,2,7,2,2,1,0,12,10,0,1,1,0,0,85
"Dean Kent",12184,"SK","NM","1",8,5,6,14,0,2,0,5,1,3,0,3,3,0,0,8,6,0,1,0,0,0,82
"Max King",12773,"SK","NM","1",5,1,1,6,2,1,0,0,0,0,0,2,2,1,0,3,3,0,1,0,0,0,77
"Ben Long",12521,"SK","NM","1",7,3,7,14,0,0,0,2,2,2,0,1,2,1,0,11,6,2,0,4,0,0,68
"Jack Lonie",12324,"SK","NM","1",4,1,2,6,0,1,0,3,0,1,0,0,0,0,0,3,3,0,0,1,0,0,88
"Rowan Marshall",12564,"SK","NM","1",9,6,3,12,0,1,13,2,2,4,1,4,1,3,0,9,3,3,1,3,0,1,86
"Tim Membrey",12300,"SK","NM","1",6,5,0,6,1,0,0,0,0,0,0,4,0,1,0,1,5,0,2,1,0,0,94
"Ben Paton",12671,"SK","NM","1",7,2,7,14,0,0,0,5,3,0,0,3,1,1,0,4,10,0,0,1,2,0,86
"Dylan Roberton",11839,"SK","NM","1",7,1,1,8,0,0,0,0,4,0,0,2,0,2,0,0,4,0,0,6,0,0,82
"Sebastian Ross",12132,"SK","NM","1",10,0,12,22,0,0,0,2,2,2,1,2,1,0,0,8,13,0,0,3,0,0,77
"Paddy Ryder",4144,"SK","NM","1",7,3,5,12,1,0,13,3,0,1,0,2,0,1,0,5,5,2,1,0,0,0,76
"Jack Steele",12368,"SK","NM","1",8,2,14,22,1,0,0,4,3,1,4,2,2,0,0,13,8,1,1,1,0,0,83
"Callum Wilkie",12703,"SK","NM","1",5,0,5,10,0,0,0,4,3,1,0,1,1,1,0,6,2,0,0,8,0,0,86
"Luke Breust",11954,"HW","BL","1",7,2,5,12,3,0,0,5,0,3,3,2,2,1,0,7,5,1,1,3,0,2,90
"Shaun Burgoyne",1126,"HW","BL","1",7,3,3,10,3,0,0,4,0,2,0,1,0,0,2,5,5,0,3,6,1,1,79
"Jonathon Ceglar",12210,"HW","BL","1",3,2,5,8,0,0,28,1,0,1,2,1,2,1,0,6,2,2,0,3,0,1,82
"James Frawley",11575,"HW","BL","1",4,2,2,6,0,0,0,3,0,1,0,2,1,1,0,3,4,0,0,3,0,0,91
"Sam Frost",12119,"HW","BL","1",4,1,7,11,0,0,0,1,4,3,0,2,2,0,0,8,5,1,0,3,2,0,83
"Jack Gunston",11845,"HW","BL","1",13,4,3,16,0,1,0,1,6,2,0,2,0,1,0,4,8,0,0,2,0,0,80
"Oliver Hanrahan",12738,"HW","BL","1",9,3,6,15,1,1,0,2,0,3,0,1,1,0,0,5,8,0,1,1,1,1,67
"Ricky Henderson",11832,"HW","BL","1",8,8,3,11,0,0,0,1,1,0,1,0,1,0,0,2,10,0,0,2,0,0,82
"Ben McEvoy",11682,"HW","BL","1",5,3,4,9,0,1,3,2,1,0,0,0,1,0,0,4,5,1,0,4,0,1,88
"Tom Mitchell",12196,"HW","BL","1",11,2,14,25,0,0,0,3,3,2,9,3,3,0,0,14,10,0,0,1,0,0,89
"Harry Morrison",12579,"HW","BL","1",10,2,0,10,0,0,0,2,1,5,1,2,1,1,0,4,4,0,0,3,0,0,86
"Tim OBrien",12242,"HW","BL","1",4,1,4,8,1,0,1,0,0,1,0,0,0,0,0,4,4,0,0,3,0,1,86
"Jaeger OMeara",12141,"HW","BL","1",11,4,12,23,0,0,0,5,1,2,4,6,0,2,0,14,10,1,0,0,0,0,77
"Jonathon Patton",12096,"HW","BL","1",5,4,2,7,1,1,1,0,1,0,0,2,0,2,0,1,6,0,2,2,0,2,89
"Paul Puopolo",11942,"HW","BL","1",5,2,3,8,0,0,0,2,0,3,0,0,0,0,0,3,5,0,0,0,0,0,55
"Tom Scully",11802,"HW","BL","1",9,4,6,15,1,0,0,1,4,1,1,4,0,1,0,3,13,0,1,0,0,0,87
"Liam Shiels",11760,"HW","BL","1",15,4,9,24,0,0,0,6,1,7,1,3,1,1,1,7,18,1,1,1,0,1,77
"James Sicily",12332,"HW","BL","1",15,5,2,17,0,0,0,0,6,2,1,6,1,1,0,5,10,1,0,5,0,0,88
"Isaac Smith",11941,"HW","BL","1",12,4,7,19,1,0,0,4,7,1,2,0,1,0,0,7,10,0,0,1,0,0,82
"Ben Stratton",11824,"HW","BL","1",3,3,2,5,0,0,0,1,1,0,0,4,1,2,0,2,4,0,0,1,0,0,83
"Chad Wingard",12047,"HW","BL","1",14,5,6,20,3,0,0,3,0,4,1,2,1,0,3,8,12,2,2,0,2,0,81
"James Worpel",12619,"HW","BL","1",13,5,6,19,0,1,0,4,0,2,2,2,1,1,0,7,14,0,0,2,0,2,78
"Marcus Adams",12409,"BL","HW","1",2,1,3,5,0,0,0,0,2,0,1,1,0,1,0,4,1,1,0,0,0,0,85
"Harris Andrews",12340,"BL","HW","1",9,4,8,17,0,0,0,2,5,0,0,1,2,1,0,8,8,1,0,6,0,0,93
"Noah Answerth",12718,"BL","HW","1",15,4,0,15,0,0,0,2,5,2,0,8,0,2,0,5,8,0,0,1,0,0,84
"Zac Bailey",12610,"BL","HW","1",7,3,6,13,0,0,0,2,1,6,1,3,1,0,0,7,6,0,0,2,0,0,86
"Jarrod Berry",12519,"BL","HW","1",5,2,8,13,0,1,0,0,0,3,0,2,0,1,0,4,9,0,1,2,0,1,82
"Charlie Cameron",12277,"BL","HW","1",7,3,2,9,2,0,0,2,0,2,0,1,1,1,0,4,5,0,1,2,0,0,72
"Darcy Gardiner",12267,"BL","HW","1",5,3,2,7,0,0,0,2,0,0,0,1,0,0,0,4,3,1,0,8,0,0,92
"Eric Hipwood",12454,"BL","HW","1",13,5,3,16,3,0,0,1,0,6,0,5,1,1,0,4,10,0,2,1,0,0,91
"Jarryd Lyons",12067,"BL","HW","1",15,6,7,22,0,0,0,5,1,4,6,2,1,0,0,12,9,0,0,0,0,1,82
"Stefan Martin",11684,"BL","HW","1",6,1,4,10,0,1,12,3,2,0,5,3,0,1,0,6,4,0,1,3,0,0,51
"Lincoln McCarthy",12090,"BL","HW","1",4,3,7,11,0,1,0,4,0,1,0,4,0,2,0,6,4,1,1,0,0,2,89
"Hugh McCluggage",12518,"BL","HW","1",11,3,8,19,0,1,0,0,2,3,1,3,1,0,0,8,12,0,0,0,0,1,79
"Oscar McInerney",12617,"BL","HW","1",3,1,1,4,0,0,10,2,0,1,0,1,0,1,0,1,3,1,0,3,0,0,92
"Daniel McStay",12291,"BL","HW","1",4,3,3,7,2,0,0,2,0,1,0,0,1,0,0,4,3,3,2,2,0,0,78
"Lachie Neale",12055,"BL","HW","1",14,0,12,26,1,2,0,10,0,5,8,4,3,3,0,16,11,0,0,0,1,0,90
"Cam Rayner",12592,"BL","HW","1",5,2,4,9,1,0,0,3,0,4,2,0,0,0,0,3,6,0,0,0,2,0,76
"Daniel Rich",11725,"BL","HW","1",16,4,1,17,0,0,0,0,3,4,0,3,1,1,0,5,9,0,0,3,0,0,85
"Deven Robertson",12774,"BL","HW","1",3,0,4,7,0,0,0,3,0,0,0,1,0,1,0,4,3,0,0,2,0,0,68
"Mitch Robinson",11710,"BL","HW","1",14,7,10,24,0,0,0,2,4,1,2,4,2,0,0,7,17,0,0,2,0,1,81
"Brandon Starcevich",12668,"BL","HW","1",7,4,2,9,0,0,0,0,1,0,0,4,0,1,0,3,7,0,0,2,0,0,83
"Alex Witherden",12546,"BL","HW","1",10,7,3,13,0,0,0,0,3,1,0,2,0,0,0,1,11,0,0,0,0,0,76
"Dayne Zorko",12076,"BL","HW","1",9,2,5,14,0,1,0,5,1,2,2,5,1,3,0,5,10,0,0,1,0,0,85
"Toby Bedford",12772,"ME","WC","1",2,1,6,8,0,0,0,2,0,2,0,2,0,1,0,3,5,0,0,1,0,1,59
"Angus Brayshaw",12322,"ME","WC","1",8,3,10,18,0,2,0,2,1,3,2,1,0,0,0,6,13,0,1,0,0,0,71
"Mitch Brown",11987,"ME","WC","1",4,3,4,8,0,0,0,1,0,1,0,3,0,1,0,3,5,1,0,0,0,0,83
"Bayley Fritsch",12598,"ME","WC","1",7,5,2,9,0,2,0,0,0,2,0,2,0,0,0,2,8,0,2,0,0,1,89
"Max Gawn",11966,"ME","WC","1",8,6,6,14,0,0,18,0,1,2,4,0,1,0,0,4,10,1,0,4,0,0,96
"James Harmes",12379,"ME","WC","1",5,2,13,18,0,0,0,3,2,0,0,2,0,1,0,8,9,0,0,2,0,0,82
"Michael Hibberd",11938,"ME","WC","1",16,9,5,21,0,0,0,0,2,9,0,2,0,0,0,2,20,0,0,0,0,0,75
"Neville Jetta",11723,"ME","WC","1",3,3,4,7,0,0,0,1,0,1,0,2,0,1,0,4,2,2,0,2,0,0,69
"Ed Langdon",12393,"ME","WC","1",23,4,8,31,0,1,0,1,3,8,2,4,0,0,0,3,27,0,1,1,3,0,100
"Jake Lever",12351,"ME","WC","1",6,3,3,9,0,0,0,1,2,0,0,4,1,2,0,6,4,0,0,6,0,0,100
"Jay Lockhart",12706,"ME","WC","1",6,2,7,13,0,0,0,1,3,0,0,0,0,0,0,8,5,0,0,2,0,0,77
"Steven May",11940,"ME","WC","1",9,4,1,10,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,4,0,0,97
"Oscar McDonald",12394,"ME","WC","1",9,3,5,14,0,0,0,0,2,2,0,2,1,0,0,7,8,0,0,9,0,0,100
"Tom McDonald",12009,"ME","WC","1",5,4,2,7,2,0,1,0,0,0,1,1,0,0,0,1,5,0,1,1,0,0,84
"Jake Melksham",11820,"ME","WC","1",4,3,4,8,1,0,0,0,0,0,1,1,1,1,0,5,4,0,1,1,0,1,83
"Alex Neal-Bullen",12367,"ME","WC","1",7,3,5,12,1,0,0,2,0,0,0,2,1,0,0,4,8,0,0,0,0,0,69
"Clayton Oliver",12410,"ME","WC","1",8,3,12,20,0,0,0,4,0,2,5,1,1,0,0,10,10,0,0,1,0,0,79
"Christian Petracca",12430,"ME","WC","1",11,6,13,24,0,0,0,3,0,3,2,3,1,0,0,11,14,0,1,0,0,0,84
"Kysaiah Pickett",12771,"ME","WC","1",7,1,4,11,2,2,0,1,0,2,1,4,0,2,0,5,6,0,1,0,0,0,71
"Charlie Spargo",12622,"ME","WC","1",6,1,2,8,0,0,0,0,0,1,0,3,0,0,0,2,6,0,0,1,0,0,58
"Adam Tomlinson",12027,"ME","WC","1",9,6,5,14,0,0,0,1,2,2,0,2,0,0,0,2,12,2,0,0,0,0,95
"Jack Viney",12147,"ME","WC","1",14,5,20,34,1,1,0,6,2,5,7,3,4,0,1,20,16,1,0,1,0,1,78
"Brendon Ah Chee",12338,"WC","ME","1",7,3,5,12,2,1,0,2,2,2,0,2,1,1,0,4,8,0,0,1,0,2,83
"Tom Barrass",12383,"WC","ME","1",14,9,2,16,0,0,0,0,4,0,1,2,1,0,0,4,12,1,0,11,0,0,84
"Jarrod Brander",12646,"WC","ME","1",9,7,4,13,0,1,0,1,2,1,0,1,0,0,0,3,11,0,1,2,0,0,75
"Jamie Cripps",11937,"WC","ME","1",9,7,3,12,0,0,0,1,0,4,0,2,0,0,0,3,9,1,1,0,1,3,86
"Jack Darling",11905,"WC","ME","1",4,2,4,8,1,0,0,3,0,2,0,0,0,0,0,3,5,0,1,2,0,0,100
"Liam Duggan",12334,"WC","ME","1",12,8,9,21,0,0,0,1,2,0,1,0,1,0,0,4,17,0,0,1,0,0,90
"Andrew Gaff",11904,"WC","ME","1",16,8,14,30,1,0,0,0,4,3,3,1,1,0,2,6,23,0,1,0,0,0,88
"Tom Hickey",12003,"WC","ME","1",1,0,3,4,0,0,8,0,0,1,2,3,0,2,0,4,1,0,0,1,0,0,52
"Shannon Hurn",4162,"WC","ME","1",17,9,6,23,0,0,0,1,4,0,0,0,0,0,0,5,13,0,0,5,1,0,83
"Lewis Jetta",11804,"WC","ME","1",14,8,4,18,1,0,0,3,3,1,2,1,0,0,0,2,14,0,0,0,1,0,84
"Tim Kelly",12595,"WC","ME","1",14,5,5,19,1,0,0,2,3,6,2,1,0,0,0,3,16,0,0,0,1,0,80
"Josh Kennedy",4169,"WC","ME","1",2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,2,0,0,88
"Jeremy McGovern",12273,"WC","ME","1",7,3,5,12,0,0,0,3,3,0,0,2,0,0,0,5,7,1,0,5,0,0,80
"Nic Naitanui",11768,"WC","ME","1",4,1,9,13,0,0,23,0,0,3,6,2,0,1,0,10,3,1,0,3,0,2,61
"Jackson Nelson",12328,"WC","ME","1",8,6,4,12,0,0,0,2,0,1,0,0,0,0,0,1,11,0,0,2,0,0,82
"Jack Petruccelle",12623,"WC","ME","1",4,4,1,5,1,0,0,1,0,2,0,0,0,0,0,2,3,1,1,1,0,0,67
"Jack Redden",11780,"WC","ME","1",5,4,4,9,0,0,0,1,0,1,1,1,0,0,0,1,7,0,0,0,0,0,92
"Liam Ryan",12600,"WC","ME","1",14,4,0,14,3,3,0,3,0,0,0,0,4,0,0,5,7,0,3,0,0,1,83
"Dom Sheed",12253,"WC","ME","1",15,6,7,22,2,0,0,1,2,4,3,2,0,0,3,10,15,0,0,1,2,1,81
"Brad Sheppard",11843,"WC","ME","1",12,8,4,16,0,0,0,0,5,1,0,2,1,0,0,4,11,0,0,4,2,0,96
"Luke Shuey",11805,"WC","ME","1",18,8,9,27,0,0,0,5,2,3,5,6,0,0,0,10,18,0,0,3,1,0,82
"Elliot Yeo",12087,"WC","ME","1",8,6,4,12,0,0,0,5,1,0,2,7,0,7,0,3,8,0,0,1,1,0,80
"David Astbury",11828,"RI","CW","2",13,6,1,14,0,0,0,3,1,1,0,1,1,0,0,4,9,1,0,7,0,0,95
"Liam Baker",12661,"RI","CW","2",9,4,3,12,0,0,0,1,4,1,0,0,1,0,0,4,9,0,0,2,0,0,53
"Shai Bolton",12535,"RI","CW","2",9,3,2,11,1,0,0,6,0,6,1,0,3,0,0,6,4,0,0,2,0,0,75
"Nathan Broad",12456,"RI","CW","2",6,3,4,10,0,0,0,1,3,0,0,1,1,0,0,4,6,2,0,3,0,0,93
"Jason Castagna",12431,"RI","CW","2",6,4,5,11,0,0,0,1,0,3,0,2,1,0,0,4,7,0,0,0,0,1,83
"Trent Cotchin",11666,"RI","CW","2",14,3,9,23,0,0,0,5,2,6,7,5,0,1,0,15,8,0,0,0,0,0,75
"Shane Edwards",11557,"RI","CW","2",5,1,8,13,0,0,0,5,0,1,3,2,0,1,0,7,7,0,0,2,0,0,82
"Jack Graham",12576,"RI","CW","2",3,4,11,14,0,0,0,2,0,1,1,0,0,0,0,6,8,0,0,2,0,0,80
"Dylan Grimes",11879,"RI","CW","2",6,3,4,10,0,0,0,2,0,1,1,0,0,0,0,2,6,0,0,5,0,0,96
"Jack Higgins",12609,"RI","CW","2",11,8,1,12,1,1,0,3,2,2,1,3,1,0,0,4,9,1,1,0,0,0,71
"Bachar Houli",11566,"RI","CW","2",12,8,14,26,0,0,0,3,2,2,1,3,0,0,0,7,19,1,0,1,0,0,81
